"","Cruise","Station","Day","Month","Year","Lat..deg.N.","Lon..deg.E.","Date_Num","Date","Depth","Temperature","X","X.1","X.2","day","month","year","season","Depth_sum"
"192","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,1,24.3039,"","",NA,16,11,2003,"autumn","<3m"
"193","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,20,24.335,"","",NA,16,11,2003,"autumn","7-21m"
"194","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,40,24.3371,"","",NA,16,11,2003,"autumn","38-41m"
"195","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,60,24.3409,"","",NA,16,11,2003,"autumn","49.9-62m"
"196","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,80,24.3507,"","",NA,16,11,2003,"autumn","70-90m"
"197","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,100,24.3536,"","",NA,16,11,2003,"autumn","99-161m"
"198","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,130,23.4612,"","",NA,16,11,2003,"autumn","99-161m"
"199","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,150,22.5296,"","",NA,16,11,2003,"autumn","99-161m"
"200","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,200,21.8801,"","",NA,16,11,2003,"autumn","175-760m"
"201","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,250,21.4841,"","",NA,16,11,2003,"autumn","175-760m"
"202","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,300,21.2706,"","",NA,16,11,2003,"autumn","175-760m"
"203","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,350,21.1572,"","",NA,16,11,2003,"autumn","175-760m"
"204","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,400,21.0675,"","",NA,16,11,2003,"autumn","175-760m"
"205","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,450,21.024,"","",NA,16,11,2003,"autumn","175-760m"
"206","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,500,20.9733,"","",NA,16,11,2003,"autumn","175-760m"
"207","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,550,20.942,"","",NA,16,11,2003,"autumn","175-760m"
"208","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,600,20.9104,"","",NA,16,11,2003,"autumn","175-760m"
"209","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,650,20.8894,"","",NA,16,11,2003,"autumn","175-760m"
"210","NMP_03_11","A",16,11,2003,29.46666667,34.92916667,37941,2003-11-16,695,20.8853,"","",NA,16,11,2003,"autumn","175-760m"
"211","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,0,23.1195,"","",NA,14,12,2003,"winter","<3m"
"212","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,20,23.1286,"","",NA,14,12,2003,"winter","7-21m"
"213","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,40,23.1468,"","",NA,14,12,2003,"winter","38-41m"
"214","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,60,23.13865556,"","",NA,14,12,2003,"winter","49.9-62m"
"215","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,80,23.1408,"","",NA,14,12,2003,"winter","70-90m"
"216","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,100,23.1397,"","",NA,14,12,2003,"winter","99-161m"
"217","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,150,23.1276,"","",NA,14,12,2003,"winter","99-161m"
"218","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,200,23.14051111,"","",NA,14,12,2003,"winter","175-760m"
"219","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,249,21.93746667,"","",NA,14,12,2003,"winter","175-760m"
"220","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,300,21.40202667,"","",NA,14,12,2003,"winter","175-760m"
"221","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,349,21.32446667,"","",NA,14,12,2003,"winter","175-760m"
"222","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,400,21.21276875,"","",NA,14,12,2003,"winter","175-760m"
"223","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,450,21.12154231,"","",NA,14,12,2003,"winter","175-760m"
"224","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,500,21.033732,"","",NA,14,12,2003,"winter","175-760m"
"225","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,550,20.99423333,"","",NA,14,12,2003,"winter","175-760m"
"226","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,599,20.97986667,"","",NA,14,12,2003,"winter","175-760m"
"227","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,650,20.9367,"","",NA,14,12,2003,"winter","175-760m"
"228","NMP_03_12","A",14,12,2003,29.46666667,34.92916667,37969,2003-12-14,724,20.89435238,"","",NA,14,12,2003,"winter","175-760m"
"229","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,0,NA,"","",NA,18,1,2004,"winter","<3m"
"230","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,19,NA,"","",NA,18,1,2004,"winter","7-21m"
"231","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,40,NA,"","",NA,18,1,2004,"winter","38-41m"
"232","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,50,NA,"","",NA,18,1,2004,"winter","49.9-62m"
"233","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,60,NA,"","",NA,18,1,2004,"winter","49.9-62m"
"234","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,80,NA,"","",NA,18,1,2004,"winter","70-90m"
"235","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,100,NA,"","",NA,18,1,2004,"winter","99-161m"
"236","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.57014,2004-01-18,150,NA,"","",NA,18,1,2004,"winter","99-161m"
"237","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,200,NA,"","",NA,18,1,2004,"winter","175-760m"
"238","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,250,NA,"","",NA,18,1,2004,"winter","175-760m"
"239","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,300,NA,"","",NA,18,1,2004,"winter","175-760m"
"240","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,400,NA,"","",NA,18,1,2004,"winter","175-760m"
"241","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,450,NA,"","",NA,18,1,2004,"winter","175-760m"
"242","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,500,NA,"","",NA,18,1,2004,"winter","175-760m"
"243","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,550,NA,"","",NA,18,1,2004,"winter","175-760m"
"244","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,600,NA,"","",NA,18,1,2004,"winter","175-760m"
"245","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,650,NA,"","",NA,18,1,2004,"winter","175-760m"
"246","NMP_04_1","A",18,1,2004,29.46666667,34.92916667,38004.49653,2004-01-18,721,NA,"","",NA,18,1,2004,"winter","175-760m"
"247","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,1,NA,"","",NA,22,2,2004,"winter","<3m"
"248","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,20,NA,"","",NA,22,2,2004,"winter","7-21m"
"249","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,40,NA,"","",NA,22,2,2004,"winter","38-41m"
"250","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,60,NA,"","",NA,22,2,2004,"winter","49.9-62m"
"251","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,80,NA,"","",NA,22,2,2004,"winter","70-90m"
"252","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,100,NA,"","",NA,22,2,2004,"winter","99-161m"
"253","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.72917,2004-02-22,200,NA,"","",NA,22,2,2004,"winter","175-760m"
"254","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,250,NA,"","",NA,22,2,2004,"winter","175-760m"
"255","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,300,NA,"","",NA,22,2,2004,"winter","175-760m"
"256","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,350,NA,"","",NA,22,2,2004,"winter","175-760m"
"257","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,360,NA,"","",NA,22,2,2004,"winter","175-760m"
"258","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,400,NA,"","",NA,22,2,2004,"winter","175-760m"
"259","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,500,NA,"","",NA,22,2,2004,"winter","175-760m"
"260","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,550,NA,"","",NA,22,2,2004,"winter","175-760m"
"261","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,600,NA,"","",NA,22,2,2004,"winter","175-760m"
"262","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,670,NA,"","",NA,22,2,2004,"winter","175-760m"
"263","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,700,NA,"","",NA,22,2,2004,"winter","175-760m"
"264","NMP_04_2","A",22,2,2004,29.46666667,34.92916667,38039.35625,2004-02-22,712,NA,"","",NA,22,2,2004,"winter","175-760m"
"265","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,1,21.206,"","",NA,21,3,2004,"spring","<3m"
"266","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,20,21.234,"","",NA,21,3,2004,"spring","7-21m"
"267","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,40,21.2392,"","",NA,21,3,2004,"spring","38-41m"
"268","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,60,21.2431,"","",NA,21,3,2004,"spring","49.9-62m"
"269","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,80,21.2466,"","",NA,21,3,2004,"spring","70-90m"
"270","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,100,21.2556,"","",NA,21,3,2004,"spring","99-161m"
"271","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.90972,2004-03-21,200,21.2757,"","",NA,21,3,2004,"spring","175-760m"
"272","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,250,21.2887,"","",NA,21,3,2004,"spring","175-760m"
"273","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,300,21.2971,"","",NA,21,3,2004,"spring","175-760m"
"274","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,350,21.2716,"","",NA,21,3,2004,"spring","175-760m"
"275","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,399,21.1779,"","",NA,21,3,2004,"spring","175-760m"
"276","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,450,21.0838,"","",NA,21,3,2004,"spring","175-760m"
"277","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,500,21.0376,"","",NA,21,3,2004,"spring","175-760m"
"278","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,550,20.9376,"","",NA,21,3,2004,"spring","175-760m"
"279","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,600,20.9336,"","",NA,21,3,2004,"spring","175-760m"
"280","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,651,20.9245,"","",NA,21,3,2004,"spring","175-760m"
"281","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,700,20.9078,"","",NA,21,3,2004,"spring","175-760m"
"282","NMP_04_3","A",21,3,2004,29.46666667,34.92916667,38067.84167,2004-03-21,711,20.9072,"","",NA,21,3,2004,"spring","175-760m"
"283","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,1,NA,"","",NA,18,4,2004,"spring","<3m"
"284","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,20,NA,"","",NA,18,4,2004,"spring","7-21m"
"285","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,40,NA,"","",NA,18,4,2004,"spring","38-41m"
"286","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,60,NA,"","",NA,18,4,2004,"spring","49.9-62m"
"287","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,80,NA,"","",NA,18,4,2004,"spring","70-90m"
"288","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,100,NA,"","",NA,18,4,2004,"spring","99-161m"
"289","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,150,NA,"","",NA,18,4,2004,"spring","99-161m"
"290","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.84375,2004-04-18,200,NA,"","",NA,18,4,2004,"spring","175-760m"
"291","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,250,NA,"","",NA,18,4,2004,"spring","175-760m"
"292","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,300,NA,"","",NA,18,4,2004,"spring","175-760m"
"293","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,350,NA,"","",NA,18,4,2004,"spring","175-760m"
"294","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,400,NA,"","",NA,18,4,2004,"spring","175-760m"
"295","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,450,NA,"","",NA,18,4,2004,"spring","175-760m"
"296","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,500,NA,"","",NA,18,4,2004,"spring","175-760m"
"297","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,550,NA,"","",NA,18,4,2004,"spring","175-760m"
"298","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,600,NA,"","",NA,18,4,2004,"spring","175-760m"
"299","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,650,NA,"","",NA,18,4,2004,"spring","175-760m"
"300","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,700,NA,"","",NA,18,4,2004,"spring","175-760m"
"301","NMP_04_4","A",18,4,2004,29.46666667,34.92916667,38095.61042,2004-04-18,742,NA,"","",NA,18,4,2004,"spring","175-760m"
"302","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,0,23.4514,"","",NA,16,5,2004,"spring","<3m"
"303","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,20,23.0553,"","",NA,16,5,2004,"spring","7-21m"
"304","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,40,22.8207,"","",NA,16,5,2004,"spring","38-41m"
"305","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,60,22.5318,"","",NA,16,5,2004,"spring","49.9-62m"
"306","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,81,22.473,"","",NA,16,5,2004,"spring","70-90m"
"307","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,100,22.3174,"","",NA,16,5,2004,"spring","99-161m"
"308","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,131,22.0363,"","",NA,16,5,2004,"spring","99-161m"
"309","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,161,21.5877,"","",NA,16,5,2004,"spring","99-161m"
"310","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.37847,2004-05-16,200,21.4241,"","",NA,16,5,2004,"spring","175-760m"
"311","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,250,21.3454,"","",NA,16,5,2004,"spring","175-760m"
"312","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,300,21.317,"","",NA,16,5,2004,"spring","175-760m"
"313","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,350,21.2969,"","",NA,16,5,2004,"spring","175-760m"
"314","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,400,21.2872,"","",NA,16,5,2004,"spring","175-760m"
"315","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,450,21.1827,"","",NA,16,5,2004,"spring","175-760m"
"316","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,500,21.0624,"","",NA,16,5,2004,"spring","175-760m"
"317","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,550,21.0122,"","",NA,16,5,2004,"spring","175-760m"
"318","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,600,20.9906,"","",NA,16,5,2004,"spring","175-760m"
"319","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,650,20.9721,"","",NA,16,5,2004,"spring","175-760m"
"320","NMP_04_5","A",16,5,2004,29.46666667,34.92916667,38123.30833,2004-05-16,700,20.9456,"","",NA,16,5,2004,"spring","175-760m"
"321","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,0.5,25.1649,"","",NA,20,6,2004,"summer","<3m"
"322","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,10,24.5218,"","",NA,20,6,2004,"summer","7-21m"
"323","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,19,24.011,"","",NA,20,6,2004,"summer","7-21m"
"324","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,40,23.436,"","",NA,20,6,2004,"summer","38-41m"
"325","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,60,23.4567,"","",NA,20,6,2004,"summer","49.9-62m"
"326","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,80,23.2948,"","",NA,20,6,2004,"summer","70-90m"
"327","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,100,22.7568,"","",NA,20,6,2004,"summer","99-161m"
"328","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,120,22.4474,"","",NA,20,6,2004,"summer","99-161m"
"329","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,140,21.9823,"","",NA,20,6,2004,"summer","99-161m"
"330","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,160,21.5819,"","",NA,20,6,2004,"summer","99-161m"
"331","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.41667,2004-06-20,200,21.3923,"","",NA,20,6,2004,"summer","175-760m"
"332","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,250,21.3291,"","",NA,20,6,2004,"summer","175-760m"
"333","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,300,21.2963,"","",NA,20,6,2004,"summer","175-760m"
"334","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,350,21.2469,"","",NA,20,6,2004,"summer","175-760m"
"335","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,400,21.1207,"","",NA,20,6,2004,"summer","175-760m"
"336","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,450,21.0318,"","",NA,20,6,2004,"summer","175-760m"
"337","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,500,20.9945,"","",NA,20,6,2004,"summer","175-760m"
"338","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,550,20.9546,"","",NA,20,6,2004,"summer","175-760m"
"339","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,600,20.9341,"","",NA,20,6,2004,"summer","175-760m"
"340","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,650,20.9377,"","",NA,20,6,2004,"summer","175-760m"
"341","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,700,20.9436,"","",NA,20,6,2004,"summer","175-760m"
"342","NMP_04_6","A",20,6,2004,29.46666667,34.92916667,38158.35417,2004-06-20,710,20.9179,"","",NA,20,6,2004,"summer","175-760m"
"343","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,0,25.9006,"","",NA,18,7,2004,"summer","<3m"
"344","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,20,25.874,"","",NA,18,7,2004,"summer","7-21m"
"345","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,40,24.6244,"","",NA,18,7,2004,"summer","38-41m"
"346","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,60,24.2341,"","",NA,18,7,2004,"summer","49.9-62m"
"347","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,80,24.0672,"","",NA,18,7,2004,"summer","70-90m"
"348","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,100,23.6493,"","",NA,18,7,2004,"summer","99-161m"
"349","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,130,22.5518,"","",NA,18,7,2004,"summer","99-161m"
"350","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.36111,2004-07-18,160,21.8493,"","",NA,18,7,2004,"summer","99-161m"
"351","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,199,21.4719,"","",NA,18,7,2004,"summer","175-760m"
"352","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,250,21.3553,"","",NA,18,7,2004,"summer","175-760m"
"353","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,300,21.3044,"","",NA,18,7,2004,"summer","175-760m"
"354","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,350,21.2508,"","",NA,18,7,2004,"summer","175-760m"
"355","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,400,21.1857,"","",NA,18,7,2004,"summer","175-760m"
"356","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,500,21.0116,"","",NA,18,7,2004,"summer","175-760m"
"357","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,549,20.9719,"","",NA,18,7,2004,"summer","175-760m"
"358","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,600,20.9387,"","",NA,18,7,2004,"summer","175-760m"
"359","NMP_04_7","A",18,7,2004,29.46666667,34.92916667,38186.30556,2004-07-18,650,20.9112,"","",NA,18,7,2004,"summer","175-760m"
